순위,영화명,개봉일,매출액,매출액점유율,누적매출액,관객수,누적관객수,스크린수,상영횟수,대표국적,국적,제작사,배급사,등급,장르,감독,배우
978,긴 하루,2021-12-30,"2,551,400",0.00%,"3,901,600",264,413,11,79,한국,한국,(주)와우,하준사,12세이상관람가,드라마,조성규,"김동완,남보라,서준영,선민,김혜나,김성제,이다혜,신소율,정연주"
978,데쓰 캘린더,2022-06-23,"2,492,500",0.00%,"2,492,500",264,264,17,115,프랑스,프랑스,,THE 픽쳐스,15세이상관람가,"공포(호러),스릴러",,
978,영화사 2부,,"1,823,000",0.00%,"4,032,000",264,611,1,2,프랑스,프랑스,,,,다큐멘터리,장 뤽 고다르,
978,위대한 독재자,1988-11-19,"528,000",0.00%,"29,075,000",264,"4,444",1,9,미국,미국,,"(주)엣나인필름,㈜영화사 백두대간","연소자관람가,전체관람가",코미디,찰리 채플린,"찰리 채플린,파울레트 고다드"
983,아사코,2019-03-14,"2,286,000",0.00%,"137,848,619",263,"16,020",2,39,일본,일본,,(주)이수C&E,12세이상관람가,드라마,하마구치 류스케,"히가시데 마사히로,카라타 에리카"
983,안나 카레니나,2018-06-29,"2,412,000",0.00%,"70,409,900",263,"5,399",1,9,한국,한국,(주)비프로,(주)비프로,12세이상관람가,뮤지컬,신예지,에카테리나 구세바
985,날으는 해병대,,"524,000",0.00%,"2,961,000",262,"1,198",1,13,미국,미국,,,,"액션,전쟁",니콜라스 레이,"존 웨인,로버트 라이언"
985,언더독,2019-01-16,"2,096,000",0.00%,"1,500,183,830",262,"195,827",1,2,한국,한국,(주)오돌또기,(주)넥스트엔터테인먼트월드(NEW),전체관람가,애니메이션,"오성윤,이춘백","도경수,박소담,박철민,강석,이준혁,연지원,전숙경,박중금,명순용,서승원,이지운,김정은,진양욱,탁원정,송정희,한신정"
987,SOS 일촉즉발,,"522,000",0.00%,"686,000",261,343,1,18,프랑스,프랑스,,,,어드벤처,크리스티앙 자크,
987,검스녀 젊은엄마,2022-03-08,"1,316,000",0.00%,"1,316,000",261,261,21,23,한국,한국,(주)로드하우스,노바엔터테인먼트,청소년관람불가,"성인물(에로),드라마,멜로/로맨스",정민수,
987,멋쟁이,,"455,000",0.00%,"1,943,000",261,632,1,16,미국,미국,,,,"코미디,범죄,멜로/로맨스",윌리엄 와일러,"오드리 헵번,피터 오툴,엘리 왈라치"
987,수면의 과학,2006-12-21,"2,244,000",0.00%,"415,699,200",261,"58,711",2,23,프랑스,프랑스,"퍼티잔,고몽,프랑스3시네마","(주)영화사 안다미로,(주)엣나인필름,(주)스폰지이엔티",15세이상관람가,"코미디,판타지",미셸 공드리,"가엘 가르시아 베르날,샤를로뜨 갱스부르"
987,젊은 알바의 맛,2022-05-06,"1,291,000",0.00%,"1,291,000",261,261,20,21,한국,한국,(주)로드하우스,노바엔터테인먼트,청소년관람불가,"성인물(에로),드라마,멜로/로맨스",이승기,
992,라임라이트,1989-08-26,"535,000",0.00%,"7,718,500",260,"1,479",1,12,미국,미국,유나이티드 아티스트,"(주)엣나인필름,유나이티드 아티스트",연소자관람가,"드라마,코미디",찰리 채플린,"찰리 채플린,클레어 블룸"
992,정오의 낯선 물체,,"1,873,000",0.00%,"2,273,000",260,300,1,2,태국,태국,,,,"다큐멘터리,드라마,미스터리",아핏차퐁 위라세타쿤,
992,피부를 판 남자,2021-12-16,"1,944,412",0.00%,"40,226,382",260,"4,463",6,61,기타,기타,,판씨네마(주),12세이상관람가,드라마,,"모니카 벨루치,코엔 드 보우"
995,노크,,"259,000",0.00%,"259,000",259,259,3,15,스웨덴,스웨덴,,,,드라마,,
995,맛있는 여동생,2022-01-11,"1,315,000",0.00%,"1,315,000",259,259,20,20,한국,한국,(주)로드하우스,(주)로드하우스,청소년관람불가,"성인물(에로),드라마,코미디,멜로/로맨스",김창석,민도윤
995,테이크 오프: 파도위에 서다,2022-08-25,"2,604,000",0.00%,"2,604,000",259,259,4,32,한국,한국,"데이 나이트 컴퍼니,(주)프레임픽쳐스",(주)아우라픽처스,12세이상관람가,드라마,강대희,"박서진,조재윤"
995,포프란: 사라진 X를 찾아서,2022-10-27,"2,438,400",0.00%,"2,438,400",259,259,17,165,일본,일본,,(주)이놀미디어,15세이상관람가,코미디,우에다 신이치로,
999,레전더리 콘서트: 헤르베르트 폰 카라얀,2020-11-01,"5,500,000",0.00%,"26,476,000",258,988,6,24,독일,독일,,(주)케빈앤컴퍼니,전체관람가,공연,헤르베르트 폰 카라얀,
1000,양성인간,2022-12-01,"2,224,800",0.00%,"2,224,800",257,257,12,81,대만,대만,,에이케이엔터테인먼트(주),15세이상관람가,드라마,,
1000,잡식가족의 딜레마,2015-05-07,"3,376,000",0.00%,"52,514,300",257,"7,510",1,3,한국,한국,"스튜디오두마,(주)시네마달",(주)시네마달,전체관람가,다큐멘터리,황윤,
1000,진홍의 평원,,"514,000",0.00%,"7,051,000",257,"3,497",1,9,영국,영국,,,,"어드벤처,드라마,전쟁",로버트 패리쉬,"그레고리 펙,브렌다 드 밴지"
1003,브로큰 임브레이스,2009-11-19,"1,919,000",0.00%,"114,492,000",255,"15,061",2,44,스페인,스페인,,"해피송,유니버설픽쳐스인터내셔널 코리아(유),(주)홈초이스",청소년관람불가,"드라마,스릴러,멜로/로맨스",페드로 알모도바르,"페넬로페 크루즈,알레조 사우라스,안젤라 몰리나"
1003,정순,,"1,332,000",0.00%,"1,332,000",255,255,1,6,한국,한국,,,,드라마,정지혜,
1003,천로역정: 천국을 찾아서,2019-06-13,"2,286,000",0.00%,"2,213,075,010",255,"298,146",1,11,미국,미국,,"(재)CBS,주식회사 마운틴픽쳐스",전체관람가,"애니메이션,어드벤처",로버트 페르난데스,
1006,밴드스탠드,2022-02-24,"5,064,000",0.00%,"5,064,000",254,254,17,99,미국,미국,,(주)위즈온센,12세이상관람가,"공연,뮤지컬","로렌조 티오네,앤디 블랑켄뷸러","코리 코트,로라 오스니스"
1006,오케이 마담,2020-08-12,"1,470,000",0.00%,"10,983,420,110",254,"1,229,272",1,2,한국,한국,"영화사올(주),(주)사나이픽처스",플러스엠 엔터테인먼트,15세이상관람가,"코미디,액션",이철하,"엄정화,박성웅,이상윤,배정남,이선빈,정수빈,유하준,박지일,김법래,주석태,조성희,유수정,최진호,김병옥,김혜은,전수경,박소리,임현성,이시원,송치훈,이정현,윤병희,곽진석,김한종,박태산,진모,김규백,강민순,김성종,주창욱,김미화,류혜린,배소영,이유안,천지유,배진아,이가경,김대우,박종환,곽민석,윤지온,양현민,정재민,어성욱,허승,이재혁,노승윤,전현숙,김인숙,정미경,김민체,고봉주,류대식,최영도,윤대열,이명로,우연화,배기림,홍기주,오시은,민채은,김태린,전운종,윤동주,우시헌,이태준,김태응,김진혁,김미라,유준혁,나종기,조은혜,김수호,이찬희,황재필,이종성,박경관,정우영,김도아,한아름,강병욱,윤소담,한희림,고재운,김남길,정만식,김종수"
1006,황금광 시대,1990-02-17,"513,000",0.00%,"11,348,000",254,"3,014",1,16,미국,미국,찰리채플린프로덕션,(주)엣나인필름,중학생이상관람가,"어드벤처,코미디,가족",찰리 채플린,"찰리 채플린,맥 스웨인,톰 머레이,조지아 헤일"
1009,이집트 DJ 사와,,"1,621,000",0.00%,"1,621,000",253,253,1,8,기타,기타,,에이케이엔터테인먼트(주),,"액션,코미디",,
1009,하윤경 배우전(인디스데이),,"2,685,000",0.00%,"2,685,000",253,253,1,7,한국,한국,,,,기타,,
1011,하오의 연정,,"554,500",0.00%,"19,901,500",251,"9,904",1,15,미국,미국,유나이티드 아티스트,,,"코미디,멜로/로맨스,드라마",빌리 와일더,"게리 쿠퍼,오드리 헵번,모리스 슈발리에"
1012,기쿠지로의 여름,2002-08-30,"2,022,000",0.00%,"19,949,000",250,"2,687",1,3,일본,일본,,"(주)영화사 진진,(주)튜브엔터테인먼트",전체관람가,코미디,기타노 다케시,"기타노 다케시,세키구치 유스케"
1012,울렁울렁 울렁대는 가슴안고,,"750,000",0.00%,"750,000",250,250,1,10,한국,한국,(주)아토,,,"멜로/로맨스,코미디",안재홍,"안재홍,이솜"
1012,위대한 유산,,"500,000",0.00%,"6,377,000",250,"3,082",1,9,영국,영국,,,,드라마,데이빗 린,"존 밀스,발레리 홉슨"
1015,SIFF2022 페스티벌초이스 단편5,,"1,992,000",0.00%,"1,992,000",249,249,1,2,한국,한국,,,,기타,,
1015,뮤직맨,,"508,000",0.00%,"1,923,000",249,949,1,8,미국,미국,,,,코미디,모튼 다코스타,"로버트 프레스톤,셜리 존스"
1017,"다녀와요, 다녀왔습니다",2022-04-21,"2,175,000",0.00%,"2,175,000",247,247,9,40,한국,한국,문화체육관광부 국립극장,(주)케빈앤컴퍼니,전체관람가,공연,"손인영,윤재원",
1017,짬뽕비권,2022-02-02,"1,594,000",0.00%,"1,594,000",247,247,9,48,한국,한국,클라임 매니지먼트 주식회사,(주)콘텐츠판다,12세이상관람가,"액션,코미디",박동기,"윤주상,백수장,황지연,신민재,김용석,김조운,이경욱,정종우,신두리,김시운,김기두,마성민,조미녀,송부건,김광재,박동기,김혜원,임수현,김충길,박정곤,문일완,구재연,송원수,김정승,손우현,권혁천,최윤화"
1019,여자의 일생,,"492,000",0.00%,"19,149,500",246,"10,211",1,13,한국,한국,,,,드라마,신상옥,"최은희,남궁원,도금봉,김동원"
1020,네 멋대로 해라,,"1,615,500",0.00%,"7,950,500",245,"2,452",1,13,프랑스,프랑스,,,청소년관람불가,"드라마,범죄",장 뤽 고다르,"장 폴 벨몽도,진 세버그"
1021,두개의 눈,2022-06-23,"1,987,500",0.00%,"1,987,500",244,244,9,43,한국,한국,문화체육관광부 국립극장,(주)이놀미디어,전체관람가,공연,박우재,
1022,농부의 딸,,"486,000",0.00%,"812,000",243,401,1,12,미국,미국,,,,"멜로/로맨스,코미디,드라마",H.C. 포터,"로레타 영,조셉 코튼"
1022,더 콰이어,,"243,000",0.00%,"243,000",243,243,3,15,스웨덴,스웨덴,,,,다큐멘터리,,
1022,패왕별희,1993-12-24,"1,387,000",0.00%,"1,574,000",243,270,1,3,홍콩,홍콩,,,고등학생이상관람가,멜로/로맨스,첸 카이거,"공리,장풍의,장국영"
1025,왕중왕,,"440,000",0.00%,"22,194,500",242,"10,945",1,13,미국,미국,,,,드라마,니콜라스 레이,"제프리 헌터,시오반 맥켄나"
1026,원더풀 라이프,2001-12-09,"2,426,000",0.00%,"184,246,600",241,"22,309",1,11,일본,일본,,"(주)영화사 안다미로,(주)라이크콘텐츠,㈜영화사 백두대간",전체관람가,드라마,고레에다 히로카즈,"아베 사다오,아라타,하라 히사코"
1026,한여름의 판타지아,2015-06-11,"1,481,000",0.00%,"290,377,458",241,"37,424",1,16,한국,"한국,일본",(주)모쿠슈라,㈜인디스토리,전체관람가,드라마,장건재,"김새벽,이와세 료,임형국"
1028,다섯 번째 흉추,,"1,920,000",0.00%,"1,920,000",240,240,1,3,한국,한국,,㈜인디스토리,15세이상관람가,기타,박세영,온정연
1028,쥬라기 리턴즈,2022-05-24,"1,200,000",0.00%,"1,200,000",240,240,5,12,영국,영국,,(주)박수엔터테인먼트,12세이상관람가,"액션,SF",스콧 제프리,
1030,바스터즈: 거친 녀석들,2009-10-28,"2,477,000",0.00%,"2,540,281,500",238,"335,044",1,6,미국,"미국,독일",더 웨인스테인 컴퍼니,유니버설픽쳐스인터내셔널 코리아(유),청소년관람불가,"액션,드라마,전쟁",쿠엔틴 타란티노,"브래드 피트,크리스토프 왈츠,다이앤 크루거,마이클 패스벤더,멜라니 로랑"
1031,스틸 앨리스,2015-04-29,"1,239,000",0.00%,"874,687,546",237,"113,473",1,5,미국,미국,,그린나래미디어(주),12세이상관람가,드라마,"리처드 글랫저,워시 웨스트모어랜드","줄리안 무어,알렉 볼드윈,크리스틴 스튜어트,케이트 보스워스"
1032,5시부터 7시까지의 클레오,,"1,955,000",0.00%,"13,003,000",236,"1,761",1,19,프랑스,"프랑스,이탈리아",,(주)영화사 안다미로,,드라마,아녜스 바르다,"코린느 마르샹,앙트완느 부르세이에"
1032,미스테리 트레인,,"2,047,000",0.00%,"9,631,500",236,"1,214",1,16,일본,"일본,미국",,(주)영화사 안다미로,15세이상관람가,드라마,짐 자무시,"나가세 마사토시,쿠도 유키"
1034,고래사냥,1984-03-31,"2,905,000",0.00%,"4,286,000",235,477,3,28,한국,한국,,(유)조이앤시네마,"15세이상관람가,중학생이상관람가",드라마,배창호,"최재호,김수철,이미숙,안성기,이대근"
1035,SIFF2022 단편경쟁4,,"1,872,000",0.00%,"1,872,000",234,234,1,3,한국,한국,,,,기타,,손준영
1035,쁘띠 마망,2021-10-07,"3,171,000",0.00%,"150,447,940",234,"16,516",2,25,프랑스,프랑스,,찬란,전체관람가,"드라마,판타지",셀린 시아마,"조세핀 산스,가브리엘 산스"
1037,명량,2014-07-30,"1,240,000",0.00%,"135,758,658,810",233,"17,615,919",2,6,한국,한국,(주)빅스톤픽쳐스,(주)씨제이이엔엠,15세이상관람가,"사극,액션",김한민,"최민식,류승룡,조진웅,김명곤,진구,이정현,권율,노민우,이승준,오타니 료헤이,박보검,박원우,서성광,오명훈,유명환,윤희경,이윤기,정수남,정순태,정의석,김원해,이해영,장준녕,김길동,김강일,강태영,한상대,김동원,김민석,김민식,김재철,김준형,김현중,박선용,박노식,최덕문,조복래,문영동,이주실,주석태,이성우,고경표,김태훈,한이진,신유람,송대중,정원준"
1037,비리디아나,,"927,000",0.00%,"3,095,000",233,"1,207",1,11,스페인,스페인,,,,드라마,루이스 브뉘엘,실비아 피날
1039,바닷마을 다이어리,2015-12-17,"1,960,000",0.00%,"849,176,384",232,"103,807",1,10,일본,일본,,"주식회사 왓챠,(주)티캐스트",12세이상관람가,드라마,고레에다 히로카즈,"아야세 하루카,나가사와 마사미,카호,히로세 스즈,카세 료"
1040,공각기동대,2002-04-12,"2,438,600",0.00%,"22,877,400",231,"2,702",3,39,일본,일본,,"(주)디스테이션,길벗영화(주)",12세관람가,SF,"오시이 마모루,사카모토 마아야","타나카 아츠코,오츠카 아키오"
1040,블레이즈,2022-09-07,"2,259,500",0.00%,"2,259,500",231,231,5,50,미국,미국,,주식회사 더쿱,15세이상관람가,"멜로/로맨스,드라마,뮤지컬",에단 호크,"벤 딕키,알리아 쇼캣,조쉬 해밀톤,찰리 섹스턴,샘 록웰,스티브 잔,리차드 링클레이터"
1040,삼등과장,,"485,000",0.00%,"4,177,000",231,"2,099",1,24,한국,한국,,,,"코미디,멜로/로맨스,드라마",이봉래,"김승호,도금봉,황정순,김희갑"
1040,쏴!쏴!쏴!쏴!탕,2022-05-18,"1,457,000",0.00%,"1,457,000",231,231,4,26,한국,한국,상남영화제작소,상남영화제작소,12세이상관람가,"드라마,뮤지컬",김재한,"백서빈,김설희,김범석,윤가현,박형준,김지후,김진섭,이정민,황정용,장광섭,김재환,진경호,이선무,김인식,정혜성,백재호"
1040,하이 스피드! ?프리! 스타팅 데이즈-,2016-03-24,"1,490,200",0.00%,"174,431,700",231,"23,840",1,15,일본,일본,,(주)박수엔터테인먼트,전체관람가,"애니메이션,드라마",타케모토 야스히로,"시마자키 노부나가,사토 사토미,스즈키 타츠히사,토요나가 토시유키,우치야마 코우키"
1045,다키스트 아워,2018-01-17,"2,300,000",0.00%,"285,777,800",230,"37,750",1,2,영국,영국,,유니버설픽쳐스인터내셔널 코리아(유),12세이상관람가,"드라마,전쟁",조 라이트,"게리 올드만,크리스틴 스콧 토마스,릴리 제임스,벤 멘델슨,스티븐 딜레인"
1046,초대받은 사람들,1981-10-24,"458,000",0.00%,"7,583,000",229,"2,734",1,18,한국,한국,동아흥행㈜,,연소자관람가,드라마,최하원,"김지영,박암,박지훈,원미경,이영하,오지영"
1046,쾌걸 조로,,"458,000",0.00%,"8,412,000",229,"4,213",1,20,미국,미국,,,15세이상관람가,,,"타이론 파워,린다 다넬"
1048,아웃브레이크 호텔,2022-02-17,"1,140,000",0.00%,"1,140,000",228,228,5,19,캐나다,캐나다,,(주)투케이에스픽처스,15세이상관람가,스릴러,프란체스코 지아니니,카롤리나 바르체
1049,BIFAN2022 엑스라지 2,,"1,135,000",0.00%,"1,135,000",227,227,1,3,기타,기타,,,,기타,,
1049,부에노스 아이레스 제로 디그리,,"2,459,400",0.00%,"27,683,900",227,"2,851",3,36,홍콩,홍콩,,(주)디스테이션,12세이상관람가,"다큐멘터리,드라마",관본량,"장국영,양조위,장첸,왕가위"
1051,아나스타샤,,"452,000",0.00%,"4,243,000",226,"1,951",1,15,미국,미국,,,,드라마,아나톨 리트박,"잉그리드 버그만,율 브린너"
1051,"안녕, 용문객잔",,"1,641,000",0.00%,"5,786,000",226,909,1,2,대만,대만,,,,드라마,차이 밍 량,"이강생,진상기"
1051,제18회 프라이드스크린 섹션 3. 데이지,,"1,808,000",0.00%,"1,808,000",226,226,1,2,한국,한국,,,,기타,,
1054,몬테크리스토: 더 뮤지컬 라이브,2021-03-19,"2,830,000",0.00%,"339,344,000",225,"17,587",2,6,한국,한국,씨제이포디플렉스 주식회사,"CGV ICECON,씨제이포디플렉스 주식회사",12세이상관람가,공연,오윤동,"카이,린아,김준현,이종문,이상준,김영주"
